YearTestDraft,Year,Country Name,Indicator Name,Value
6/28/2018,2018-06-28,BG,Depositors,1.00
6/28/2018,2018-06-28,BY,Depositors,1.00
6/28/2018,2018-06-28,AU,Depositors,1.00
6/29/2018,2018-06-29,DE,Revenue,56.56
6/29/2018,2018-06-29,BG,Revenue,5.05
6/29/2018,2018-06-29,CH,Revenue,105.25
6/29/2018,2018-06-29,SG,Revenue,66.53
6/29/2018,2018-06-29,NG,Revenue,9.50
6/29/2018,2018-06-29,OM,Revenue,266.21
6/29/2018,2018-06-29,AR,Revenue,157.96
6/29/2018,2018-06-29,BY,Revenue,7.23
6/29/2018,2018-06-29,RU,Revenue,53.26
6/29/2018,2018-06-29,AU,Revenue,259.22
6/29/2018,2018-06-29,IT,Revenue,6.58
6/29/2018,2018-06-29,MY,Revenue,9.55
6/29/2018,2018-06-29,DE,Deposits,6.00
6/29/2018,2018-06-29,BG,Deposits,2.00
6/29/2018,2018-06-29,CH,Deposits,2.00
6/29/2018,2018-06-29,SG,Deposits,4.00
6/29/2018,2018-06-29,NG,Deposits,1.00
6/29/2018,2018-06-29,OM,Deposits,4.00
6/29/2018,2018-06-29,AR,Deposits,8.00
6/29/2018,2018-06-29,BY,Deposits,2.00
6/29/2018,2018-06-29,RU,Deposits,11.00
6/29/2018,2018-06-29,AU,Deposits,4.00
6/29/2018,2018-06-29,IT,Deposits,1.00
6/29/2018,2018-06-29,MY,Deposits,1.00
6/29/2018,2018-06-29,DE,ARPPU,28.28
6/29/2018,2018-06-29,BG,ARPPU,5.05
6/29/2018,2018-06-29,CH,ARPPU,52.62
6/29/2018,2018-06-29,SG,ARPPU,33.26
6/29/2018,2018-06-29,NG,ARPPU,9.50
6/29/2018,2018-06-29,OM,ARPPU,133.10
6/29/2018,2018-06-29,AR,ARPPU,26.33
6/29/2018,2018-06-29,BY,ARPPU,3.61
6/29/2018,2018-06-29,RU,ARPPU,13.32
6/29/2018,2018-06-29,AU,ARPPU,129.61
6/29/2018,2018-06-29,IT,ARPPU,6.58
6/29/2018,2018-06-29,MY,ARPPU,9.55
6/29/2018,2018-06-29,DE,Depositors,2.00
6/29/2018,2018-06-29,BG,Depositors,1.00
6/29/2018,2018-06-29,CH,Depositors,2.00
6/29/2018,2018-06-29,SG,Depositors,2.00
6/29/2018,2018-06-29,NG,Depositors,1.00
6/29/2018,2018-06-29,OM,Depositors,2.00
6/29/2018,2018-06-29,AR,Depositors,6.00
6/29/2018,2018-06-29,BY,Depositors,2.00
6/29/2018,2018-06-29,RU,Depositors,4.00
6/29/2018,2018-06-29,AU,Depositors,2.00
6/29/2018,2018-06-29,IT,Depositors,1.00
6/29/2018,2018-06-29,MY,Depositors,1.00
6/30/2018,2018-06-30,BY,Revenue,4.69
6/30/2018,2018-06-30,MY,Revenue,19.10
6/30/2018,2018-06-30,RU,Revenue,11.94
6/30/2018,2018-06-30,AR,Revenue,53.84
6/30/2018,2018-06-30,US,Revenue,9.55
6/30/2018,2018-06-30,VN,Revenue,38.21
6/30/2018,2018-06-30,EC,Revenue,95.04
6/30/2018,2018-06-30,DE,Revenue,47.86
6/30/2018,2018-06-30,NZ,Revenue,149.20
6/30/2018,2018-06-30,SG,Revenue,26.65
6/30/2018,2018-06-30,ES,Revenue,67.18
6/30/2018,2018-06-30,AU,Revenue,74.60
6/30/2018,2018-06-30,IN,Revenue,9.55
6/30/2018,2018-06-30,CH,Revenue,219.31
6/30/2018,2018-06-30,JO,Revenue,15.28
6/30/2018,2018-06-30,IL,Revenue,9.50
6/30/2018,2018-06-30,OM,Revenue,76.03
6/30/2018,2018-06-30,BY,Deposits,1.00
6/30/2018,2018-06-30,MY,Deposits,2.00
6/30/2018,2018-06-30,RU,Deposits,5.00
6/30/2018,2018-06-30,AR,Deposits,2.00
6/30/2018,2018-06-30,US,Deposits,1.00
6/30/2018,2018-06-30,VN,Deposits,5.00
6/30/2018,2018-06-30,EC,Deposits,1.00
6/30/2018,2018-06-30,DE,Deposits,2.00
6/30/2018,2018-06-30,NZ,Deposits,2.00
6/30/2018,2018-06-30,SG,Deposits,2.00
6/30/2018,2018-06-30,ES,Deposits,1.00
6/30/2018,2018-06-30,AU,Deposits,1.00
6/30/2018,2018-06-30,IN,Deposits,1.00
6/30/2018,2018-06-30,CH,Deposits,5.00
6/30/2018,2018-06-30,JO,Deposits,2.00
6/30/2018,2018-06-30,IL,Deposits,1.00
6/30/2018,2018-06-30,OM,Deposits,1.00
6/30/2018,2018-06-30,BY,ARPPU,4.69
6/30/2018,2018-06-30,MY,ARPPU,19.10
6/30/2018,2018-06-30,RU,ARPPU,2.99
6/30/2018,2018-06-30,AR,ARPPU,53.84
6/30/2018,2018-06-30,US,ARPPU,9.55
6/30/2018,2018-06-30,VN,ARPPU,12.74
6/30/2018,2018-06-30,EC,ARPPU,95.04
6/30/2018,2018-06-30,DE,ARPPU,47.86
6/30/2018,2018-06-30,NZ,ARPPU,149.20
6/30/2018,2018-06-30,SG,ARPPU,13.32
6/30/2018,2018-06-30,ES,ARPPU,67.18
6/30/2018,2018-06-30,AU,ARPPU,74.60
6/30/2018,2018-06-30,IN,ARPPU,9.55
6/30/2018,2018-06-30,CH,ARPPU,73.10
6/30/2018,2018-06-30,JO,ARPPU,15.28
6/30/2018,2018-06-30,IL,ARPPU,9.50
6/30/2018,2018-06-30,OM,ARPPU,76.03
6/30/2018,2018-06-30,BY,Depositors,1.00
6/30/2018,2018-06-30,MY,Depositors,1.00
6/30/2018,2018-06-30,RU,Depositors,4.00
6/30/2018,2018-06-30,AR,Depositors,1.00
6/30/2018,2018-06-30,US,Depositors,1.00
6/30/2018,2018-06-30,VN,Depositors,3.00
6/30/2018,2018-06-30,EC,Depositors,1.00
6/30/2018,2018-06-30,DE,Depositors,1.00
6/30/2018,2018-06-30,NZ,Depositors,1.00
6/30/2018,2018-06-30,SG,Depositors,2.00
6/30/2018,2018-06-30,ES,Depositors,1.00
6/30/2018,2018-06-30,AU,Depositors,1.00
6/30/2018,2018-06-30,IN,Depositors,1.00
6/30/2018,2018-06-30,CH,Depositors,3.00
6/30/2018,2018-06-30,JO,Depositors,1.00
6/30/2018,2018-06-30,IL,Depositors,1.00
6/30/2018,2018-06-30,OM,Depositors,1.00
7/1/2018,2018-07-1,TR,Revenue,15.99
7/1/2018,2018-07-1,NG,Revenue,95.04
7/1/2018,2018-07-1,CH,Revenue,279.10
7/1/2018,2018-07-1,SG,Revenue,9.50
7/1/2018,2018-07-1,AR,Revenue,40.38
7/1/2018,2018-07-1,BG,Revenue,3.16
7/1/2018,2018-07-1,IT,Revenue,33.97
7/1/2018,2018-07-1,RU,Revenue,17.85
7/1/2018,2018-07-1,NZ,Revenue,186.56
7/1/2018,2018-07-1,BY,Revenue,25.11
7/1/2018,2018-07-1,DE,Revenue,79.85
7/1/2018,2018-07-1,OM,Revenue,76.03
7/1/2018,2018-07-1,HR,Revenue,7.56
7/1/2018,2018-07-1,US,Revenue,32.81
7/1/2018,2018-07-1,AU,Revenue,59.70
7/1/2018,2018-07-1,TR,Deposits,1.00
7/1/2018,2018-07-1,NG,Deposits,1.00
7/1/2018,2018-07-1,CH,Deposits,9.00
7/1/2018,2018-07-1,SG,Deposits,1.00
7/1/2018,2018-07-1,AR,Deposits,3.00
7/1/2018,2018-07-1,BG,Deposits,1.00
7/1/2018,2018-07-1,IT,Deposits,6.00
7/1/2018,2018-07-1,RU,Deposits,4.00
7/1/2018,2018-07-1,NZ,Deposits,4.00
7/1/2018,2018-07-1,BY,Deposits,7.00
7/1/2018,2018-07-1,DE,Deposits,9.00
7/1/2018,2018-07-1,OM,Deposits,4.00
7/1/2018,2018-07-1,HR,Deposits,1.00
7/1/2018,2018-07-1,US,Deposits,2.00
7/1/2018,2018-07-1,AU,Deposits,1.00
7/1/2018,2018-07-1,TR,ARPPU,15.99
7/1/2018,2018-07-1,NG,ARPPU,95.04
7/1/2018,2018-07-1,CH,ARPPU,55.82
7/1/2018,2018-07-1,SG,ARPPU,9.50
7/1/2018,2018-07-1,AR,ARPPU,40.38
7/1/2018,2018-07-1,BG,ARPPU,3.16
7/1/2018,2018-07-1,IT,ARPPU,16.98
7/1/2018,2018-07-1,RU,ARPPU,4.46
7/1/2018,2018-07-1,NZ,ARPPU,93.28
7/1/2018,2018-07-1,BY,ARPPU,8.37
7/1/2018,2018-07-1,DE,ARPPU,26.62
7/1/2018,2018-07-1,OM,ARPPU,76.03
7/1/2018,2018-07-1,HR,ARPPU,7.56
7/1/2018,2018-07-1,US,ARPPU,32.81
7/1/2018,2018-07-1,AU,ARPPU,59.70
7/1/2018,2018-07-1,TR,Depositors,1.00
7/1/2018,2018-07-1,NG,Depositors,1.00
7/1/2018,2018-07-1,CH,Depositors,5.00
7/1/2018,2018-07-1,SG,Depositors,1.00
7/1/2018,2018-07-1,AR,Depositors,1.00
7/1/2018,2018-07-1,BG,Depositors,1.00
7/1/2018,2018-07-1,IT,Depositors,2.00
7/1/2018,2018-07-1,RU,Depositors,4.00
7/1/2018,2018-07-1,NZ,Depositors,2.00
7/1/2018,2018-07-1,BY,Depositors,3.00
7/1/2018,2018-07-1,DE,Depositors,3.00
7/1/2018,2018-07-1,OM,Depositors,1.00
7/1/2018,2018-07-1,HR,Depositors,1.00
7/1/2018,2018-07-1,US,Depositors,1.00
7/1/2018,2018-07-1,AU,Depositors,1.00
7/2/2018,2018-07-2,CZ,Revenue,7.83
7/2/2018,2018-07-2,AU,Revenue,37.29
7/2/2018,2018-07-2,CH,Revenue,30.70
7/2/2018,2018-07-2,AR,Revenue,150.38
7/2/2018,2018-07-2,UA,Revenue,24.99
7/2/2018,2018-07-2,LV,Revenue,6.24
7/2/2018,2018-07-2,NZ,Revenue,372.85
7/2/2018,2018-07-2,RU,Revenue,27.40
7/2/2018,2018-07-2,OM,Revenue,38.02
7/2/2018,2018-07-2,MY,Revenue,50.47
7/2/2018,2018-07-2,SG,Revenue,66.58
7/2/2018,2018-07-2,DE,Revenue,6.35
7/2/2018,2018-07-2,CZ,Deposits,1.00
7/2/2018,2018-07-2,AU,Deposits,1.00
7/2/2018,2018-07-2,CH,Deposits,2.00
7/2/2018,2018-07-2,AR,Deposits,8.00
7/2/2018,2018-07-2,UA,Deposits,3.00
7/2/2018,2018-07-2,LV,Deposits,2.00
7/2/2018,2018-07-2,NZ,Deposits,5.00
7/2/2018,2018-07-2,RU,Deposits,5.00
7/2/2018,2018-07-2,OM,Deposits,1.00
7/2/2018,2018-07-2,MY,Deposits,2.00
7/2/2018,2018-07-2,SG,Deposits,4.00
7/2/2018,2018-07-2,DE,Deposits,2.00
7/2/2018,2018-07-2,CZ,ARPPU,7.83
7/2/2018,2018-07-2,AU,ARPPU,37.29
7/2/2018,2018-07-2,CH,ARPPU,30.70
7/2/2018,2018-07-2,AR,ARPPU,37.60
7/2/2018,2018-07-2,UA,ARPPU,24.99
7/2/2018,2018-07-2,LV,ARPPU,6.24
7/2/2018,2018-07-2,NZ,ARPPU,372.85
7/2/2018,2018-07-2,RU,ARPPU,6.85
7/2/2018,2018-07-2,OM,ARPPU,38.02
7/2/2018,2018-07-2,MY,ARPPU,25.24
7/2/2018,2018-07-2,SG,ARPPU,22.19
7/2/2018,2018-07-2,DE,ARPPU,6.35
7/2/2018,2018-07-2,CZ,Depositors,1.00
7/2/2018,2018-07-2,AU,Depositors,1.00
7/2/2018,2018-07-2,CH,Depositors,1.00
7/2/2018,2018-07-2,AR,Depositors,4.00
7/2/2018,2018-07-2,UA,Depositors,1.00
7/2/2018,2018-07-2,LV,Depositors,1.00
7/2/2018,2018-07-2,NZ,Depositors,1.00
7/2/2018,2018-07-2,RU,Depositors,4.00
7/2/2018,2018-07-2,OM,Depositors,1.00
7/2/2018,2018-07-2,MY,Depositors,2.00
7/2/2018,2018-07-2,SG,Depositors,3.00
7/2/2018,2018-07-2,DE,Depositors,1.00
7/3/2018,2018-07-3,CH,Revenue,263.12
7/3/2018,2018-07-3,AU,Revenue,7.40
7/3/2018,2018-07-3,RU,Revenue,22.37
7/3/2018,2018-07-3,US,Revenue,8.16
7/3/2018,2018-07-3,UY,Revenue,19.01
7/3/2018,2018-07-3,DE,Revenue,1.98
7/3/2018,2018-07-3,BY,Revenue,2.50
7/3/2018,2018-07-3,VN,Revenue,15.28
7/3/2018,2018-07-3,AR,Revenue,126.45
7/3/2018,2018-07-3,IN,Revenue,9.50
7/3/2018,2018-07-3,CH,Deposits,2.00
7/3/2018,2018-07-3,AU,Deposits,1.00
7/3/2018,2018-07-3,RU,Deposits,4.00
7/3/2018,2018-07-3,US,Deposits,1.00
7/3/2018,2018-07-3,UY,Deposits,2.00
7/3/2018,2018-07-3,DE,Deposits,1.00
7/3/2018,2018-07-3,BY,Deposits,1.00
7/3/2018,2018-07-3,VN,Deposits,2.00
7/3/2018,2018-07-3,AR,Deposits,5.00
7/3/2018,2018-07-3,IN,Deposits,1.00
7/3/2018,2018-07-3,CH,ARPPU,263.12
7/3/2018,2018-07-3,AU,ARPPU,7.40
7/3/2018,2018-07-3,RU,ARPPU,7.46
7/3/2018,2018-07-3,US,ARPPU,8.16
7/3/2018,2018-07-3,UY,ARPPU,19.01
7/3/2018,2018-07-3,DE,ARPPU,1.98
7/3/2018,2018-07-3,BY,ARPPU,2.50
7/3/2018,2018-07-3,VN,ARPPU,15.28
7/3/2018,2018-07-3,AR,ARPPU,42.15
7/3/2018,2018-07-3,IN,ARPPU,9.50
7/3/2018,2018-07-3,CH,Depositors,1.00
7/3/2018,2018-07-3,AU,Depositors,1.00
7/3/2018,2018-07-3,RU,Depositors,3.00
7/3/2018,2018-07-3,US,Depositors,1.00
7/3/2018,2018-07-3,UY,Depositors,1.00
7/3/2018,2018-07-3,DE,Depositors,1.00
7/3/2018,2018-07-3,BY,Depositors,1.00
7/3/2018,2018-07-3,VN,Depositors,1.00
7/3/2018,2018-07-3,AR,Depositors,3.00
7/3/2018,2018-07-3,IN,Depositors,1.00
7/4/2018,2018-07-4,DE,Revenue,13.14
7/4/2018,2018-07-4,UY,Revenue,14.30
7/4/2018,2018-07-4,AR,Revenue,60.92
7/4/2018,2018-07-4,BG,Revenue,15.79
7/4/2018,2018-07-4,US,Revenue,16.34
7/4/2018,2018-07-4,AU,Revenue,111.56
7/4/2018,2018-07-4,SG,Revenue,38.02
7/4/2018,2018-07-4,RU,Revenue,11.98
7/4/2018,2018-07-4,DE,Deposits,3.00
7/4/2018,2018-07-4,UY,Deposits,2.00
7/4/2018,2018-07-4,AR,Deposits,10.00
7/4/2018,2018-07-4,BG,Deposits,1.00
7/4/2018,2018-07-4,US,Deposits,2.00
7/4/2018,2018-07-4,AU,Deposits,2.00
7/4/2018,2018-07-4,SG,Deposits,2.00
7/4/2018,2018-07-4,RU,Deposits,6.00
7/4/2018,2018-07-4,DE,ARPPU,6.57
7/4/2018,2018-07-4,UY,ARPPU,14.30
7/4/2018,2018-07-4,AR,ARPPU,8.70
7/4/2018,2018-07-4,BG,ARPPU,15.79
7/4/2018,2018-07-4,US,ARPPU,8.17
7/4/2018,2018-07-4,AU,ARPPU,111.56
7/4/2018,2018-07-4,SG,ARPPU,19.01
7/4/2018,2018-07-4,RU,ARPPU,2.40
7/4/2018,2018-07-4,DE,Depositors,2.00
7/4/2018,2018-07-4,UY,Depositors,1.00
7/4/2018,2018-07-4,AR,Depositors,7.00
7/4/2018,2018-07-4,BG,Depositors,1.00
7/4/2018,2018-07-4,US,Depositors,2.00
7/4/2018,2018-07-4,AU,Depositors,1.00
7/4/2018,2018-07-4,SG,Depositors,2.00
7/4/2018,2018-07-4,RU,Depositors,5.00
7/5/2018,2018-07-5,RO,Revenue,12.63
7/5/2018,2018-07-5,RU,Revenue,11.99
7/5/2018,2018-07-5,US,Revenue,14.77
7/5/2018,2018-07-5,AR,Revenue,21.51
7/5/2018,2018-07-5,LV,Revenue,6.20
7/5/2018,2018-07-5,BY,Revenue,3.51
7/5/2018,2018-07-5,CH,Revenue,22.07
7/5/2018,2018-07-5,BG,Revenue,7.89
7/5/2018,2018-07-5,CZ,Revenue,7.83
7/5/2018,2018-07-5,AU,Revenue,156.21
7/5/2018,2018-07-5,RO,Deposits,2.00
7/5/2018,2018-07-5,RU,Deposits,4.00
7/5/2018,2018-07-5,US,Deposits,2.00
7/5/2018,2018-07-5,AR,Deposits,4.00
7/5/2018,2018-07-5,LV,Deposits,2.00
7/5/2018,2018-07-5,BY,Deposits,2.00
7/5/2018,2018-07-5,CH,Deposits,2.00
7/5/2018,2018-07-5,BG,Deposits,1.00
7/5/2018,2018-07-5,CZ,Deposits,1.00
7/5/2018,2018-07-5,AU,Deposits,3.00
7/5/2018,2018-07-5,RO,ARPPU,12.63
7/5/2018,2018-07-5,RU,ARPPU,5.99
7/5/2018,2018-07-5,US,ARPPU,7.38
7/5/2018,2018-07-5,AR,ARPPU,5.38
7/5/2018,2018-07-5,LV,ARPPU,3.10
7/5/2018,2018-07-5,BY,ARPPU,3.51
7/5/2018,2018-07-5,CH,ARPPU,11.03
7/5/2018,2018-07-5,BG,ARPPU,7.89
7/5/2018,2018-07-5,CZ,ARPPU,7.83
7/5/2018,2018-07-5,AU,ARPPU,78.10
7/5/2018,2018-07-5,RO,Depositors,1.00
7/5/2018,2018-07-5,RU,Depositors,2.00
7/5/2018,2018-07-5,US,Depositors,2.00
7/5/2018,2018-07-5,AR,Depositors,4.00
7/5/2018,2018-07-5,LV,Depositors,2.00
7/5/2018,2018-07-5,BY,Depositors,1.00
7/5/2018,2018-07-5,CH,Depositors,2.00
7/5/2018,2018-07-5,BG,Depositors,1.00
7/5/2018,2018-07-5,CZ,Depositors,1.00
7/5/2018,2018-07-5,AU,Depositors,2.00
7/6/2018,2018-07-6,UY,Revenue,9.55
7/6/2018,2018-07-6,HR,Revenue,7.56
7/6/2018,2018-07-6,OM,Revenue,28.51
7/6/2018,2018-07-6,LV,Revenue,15.56
7/6/2018,2018-07-6,BY,Revenue,32.71
7/6/2018,2018-07-6,DE,Revenue,58.49
7/6/2018,2018-07-6,AU,Revenue,74.46
7/6/2018,2018-07-6,CH,Revenue,163.32
7/6/2018,2018-07-6,MY,Revenue,19.06
7/6/2018,2018-07-6,SG,Revenue,9.55
7/6/2018,2018-07-6,RU,Revenue,24.41
7/6/2018,2018-07-6,NG,Revenue,104.54
7/6/2018,2018-07-6,RO,Revenue,14.17
7/6/2018,2018-07-6,AR,Revenue,34.82
7/6/2018,2018-07-6,IN,Revenue,95.04
7/6/2018,2018-07-6,UY,Deposits,1.00
7/6/2018,2018-07-6,HR,Deposits,1.00
7/6/2018,2018-07-6,OM,Deposits,1.00
7/6/2018,2018-07-6,LV,Deposits,3.00
7/6/2018,2018-07-6,BY,Deposits,4.00
7/6/2018,2018-07-6,DE,Deposits,7.00
7/6/2018,2018-07-6,AU,Deposits,2.00
7/6/2018,2018-07-6,CH,Deposits,2.00
7/6/2018,2018-07-6,MY,Deposits,2.00
7/6/2018,2018-07-6,SG,Deposits,1.00
7/6/2018,2018-07-6,RU,Deposits,8.00
7/6/2018,2018-07-6,NG,Deposits,2.00
7/6/2018,2018-07-6,RO,Deposits,2.00
7/6/2018,2018-07-6,AR,Deposits,4.00
7/6/2018,2018-07-6,IN,Deposits,1.00
7/6/2018,2018-07-6,UY,ARPPU,9.55
7/6/2018,2018-07-6,HR,ARPPU,7.56
7/6/2018,2018-07-6,OM,ARPPU,28.51
7/6/2018,2018-07-6,LV,ARPPU,7.78
7/6/2018,2018-07-6,BY,ARPPU,16.35
7/6/2018,2018-07-6,DE,ARPPU,29.24
7/6/2018,2018-07-6,AU,ARPPU,74.46
7/6/2018,2018-07-6,CH,ARPPU,81.66
7/6/2018,2018-07-6,MY,ARPPU,9.53
7/6/2018,2018-07-6,SG,ARPPU,9.55
7/6/2018,2018-07-6,RU,ARPPU,4.07
7/6/2018,2018-07-6,NG,ARPPU,104.54
7/6/2018,2018-07-6,RO,ARPPU,7.08
7/6/2018,2018-07-6,AR,ARPPU,11.61
7/6/2018,2018-07-6,IN,ARPPU,95.04
7/6/2018,2018-07-6,UY,Depositors,1.00
7/6/2018,2018-07-6,HR,Depositors,1.00
7/6/2018,2018-07-6,OM,Depositors,1.00
7/6/2018,2018-07-6,LV,Depositors,2.00
7/6/2018,2018-07-6,BY,Depositors,2.00
7/6/2018,2018-07-6,DE,Depositors,2.00
7/6/2018,2018-07-6,AU,Depositors,1.00
7/6/2018,2018-07-6,CH,Depositors,2.00
7/6/2018,2018-07-6,MY,Depositors,2.00
7/6/2018,2018-07-6,SG,Depositors,1.00
7/6/2018,2018-07-6,RU,Depositors,6.00
7/6/2018,2018-07-6,NG,Depositors,1.00
7/6/2018,2018-07-6,RO,Depositors,2.00
7/6/2018,2018-07-6,AR,Depositors,3.00
7/6/2018,2018-07-6,IN,Depositors,1.00
7/7/2018,2018-07-7,HR,Revenue,15.12
7/7/2018,2018-07-7,RU,Revenue,21.92
7/7/2018,2018-07-7,ES,Revenue,53.98
7/7/2018,2018-07-7,DE,Revenue,52.14
7/7/2018,2018-07-7,UA,Revenue,36.27
7/7/2018,2018-07-7,CH,Revenue,87.75
7/7/2018,2018-07-7,LV,Revenue,3.12
7/7/2018,2018-07-7,HU,Revenue,4.75
7/7/2018,2018-07-7,SG,Revenue,28.66
7/7/2018,2018-07-7,CO,Revenue,19.01
7/7/2018,2018-07-7,US,Revenue,31.47
7/7/2018,2018-07-7,OM,Revenue,80.78
7/7/2018,2018-07-7,AU,Revenue,149.79
7/7/2018,2018-07-7,NG,Revenue,95.04
7/7/2018,2018-07-7,AR,Revenue,114.24
7/7/2018,2018-07-7,IT,Revenue,20.07
7/7/2018,2018-07-7,HR,Deposits,2.00
7/7/2018,2018-07-7,RU,Deposits,7.00
7/7/2018,2018-07-7,ES,Deposits,1.00
7/7/2018,2018-07-7,DE,Deposits,7.00
7/7/2018,2018-07-7,UA,Deposits,4.00
7/7/2018,2018-07-7,CH,Deposits,3.00
7/7/2018,2018-07-7,LV,Deposits,1.00
7/7/2018,2018-07-7,HU,Deposits,2.00
7/7/2018,2018-07-7,SG,Deposits,2.00
7/7/2018,2018-07-7,CO,Deposits,2.00
7/7/2018,2018-07-7,US,Deposits,5.00
7/7/2018,2018-07-7,OM,Deposits,3.00
7/7/2018,2018-07-7,AU,Deposits,2.00
7/7/2018,2018-07-7,NG,Deposits,1.00
7/7/2018,2018-07-7,AR,Deposits,4.00
7/7/2018,2018-07-7,IT,Deposits,1.00
7/7/2018,2018-07-7,HR,ARPPU,15.12
7/7/2018,2018-07-7,RU,ARPPU,7.31
7/7/2018,2018-07-7,ES,ARPPU,53.98
7/7/2018,2018-07-7,DE,ARPPU,10.43
7/7/2018,2018-07-7,UA,ARPPU,36.27
7/7/2018,2018-07-7,CH,ARPPU,43.88
7/7/2018,2018-07-7,LV,ARPPU,3.12
7/7/2018,2018-07-7,HU,ARPPU,4.75
7/7/2018,2018-07-7,SG,ARPPU,14.33
7/7/2018,2018-07-7,CO,ARPPU,9.50
7/7/2018,2018-07-7,US,ARPPU,7.87
7/7/2018,2018-07-7,OM,ARPPU,40.39
7/7/2018,2018-07-7,AU,ARPPU,74.89
7/7/2018,2018-07-7,NG,ARPPU,95.04
7/7/2018,2018-07-7,AR,ARPPU,57.12
7/7/2018,2018-07-7,IT,ARPPU,20.07
7/7/2018,2018-07-7,HR,Depositors,1.00
7/7/2018,2018-07-7,RU,Depositors,3.00
7/7/2018,2018-07-7,ES,Depositors,1.00
7/7/2018,2018-07-7,DE,Depositors,5.00
7/7/2018,2018-07-7,UA,Depositors,1.00
7/7/2018,2018-07-7,CH,Depositors,2.00
7/7/2018,2018-07-7,LV,Depositors,1.00
7/7/2018,2018-07-7,HU,Depositors,1.00
7/7/2018,2018-07-7,SG,Depositors,2.00
7/7/2018,2018-07-7,CO,Depositors,2.00
7/7/2018,2018-07-7,US,Depositors,4.00
7/7/2018,2018-07-7,OM,Depositors,2.00
7/7/2018,2018-07-7,AU,Depositors,2.00
7/7/2018,2018-07-7,NG,Depositors,1.00
7/7/2018,2018-07-7,AR,Depositors,2.00
7/7/2018,2018-07-7,IT,Depositors,1.00
7/8/2018,2018-07-8,MY,Revenue,28.66
7/8/2018,2018-07-8,AU,Revenue,37.46
7/8/2018,2018-07-8,CO,Revenue,9.50
7/8/2018,2018-07-8,OM,Revenue,178.71
7/8/2018,2018-07-8,GB,Revenue,2.52
7/8/2018,2018-07-8,CH,Revenue,18.24
7/8/2018,2018-07-8,BY,Revenue,10.38
7/8/2018,2018-07-8,RU,Revenue,32.41
7/8/2018,2018-07-8,PA,Revenue,9.50
7/8/2018,2018-07-8,IL,Revenue,190.08
7/8/2018,2018-07-8,LV,Revenue,3.12
7/8/2018,2018-07-8,SG,Revenue,19.06
7/8/2018,2018-07-8,AR,Revenue,133.45
7/8/2018,2018-07-8,MY,Deposits,3.00
7/8/2018,2018-07-8,AU,Deposits,1.00
7/8/2018,2018-07-8,CO,Deposits,1.00
7/8/2018,2018-07-8,OM,Deposits,4.00
7/8/2018,2018-07-8,GB,Deposits,1.00
7/8/2018,2018-07-8,CH,Deposits,3.00
7/8/2018,2018-07-8,BY,Deposits,3.00
7/8/2018,2018-07-8,RU,Deposits,7.00
7/8/2018,2018-07-8,PA,Deposits,1.00
7/8/2018,2018-07-8,IL,Deposits,2.00
7/8/2018,2018-07-8,LV,Deposits,1.00
7/8/2018,2018-07-8,SG,Deposits,2.00
7/8/2018,2018-07-8,AR,Deposits,7.00
7/8/2018,2018-07-8,MY,ARPPU,28.66
7/8/2018,2018-07-8,AU,ARPPU,37.46
7/8/2018,2018-07-8,CO,ARPPU,9.50
7/8/2018,2018-07-8,OM,ARPPU,44.68
7/8/2018,2018-07-8,GB,ARPPU,2.52
7/8/2018,2018-07-8,CH,ARPPU,18.24
7/8/2018,2018-07-8,BY,ARPPU,5.19
7/8/2018,2018-07-8,RU,ARPPU,6.48
7/8/2018,2018-07-8,PA,ARPPU,9.50
7/8/2018,2018-07-8,IL,ARPPU,190.08
7/8/2018,2018-07-8,LV,ARPPU,3.12
7/8/2018,2018-07-8,SG,ARPPU,9.53
7/8/2018,2018-07-8,AR,ARPPU,33.36
7/8/2018,2018-07-8,MY,Depositors,1.00
7/8/2018,2018-07-8,AU,Depositors,1.00
7/8/2018,2018-07-8,CO,Depositors,1.00
7/8/2018,2018-07-8,OM,Depositors,4.00
7/8/2018,2018-07-8,GB,Depositors,1.00
7/8/2018,2018-07-8,CH,Depositors,1.00
7/8/2018,2018-07-8,BY,Depositors,2.00
7/8/2018,2018-07-8,RU,Depositors,5.00
7/8/2018,2018-07-8,PA,Depositors,1.00
7/8/2018,2018-07-8,IL,Depositors,1.00
7/8/2018,2018-07-8,LV,Depositors,1.00
7/8/2018,2018-07-8,SG,Depositors,2.00
7/8/2018,2018-07-8,AR,Depositors,4.00
7/9/2018,2018-07-9,MY,Revenue,41.18
7/9/2018,2018-07-9,NZ,Revenue,14.99
7/9/2018,2018-07-9,HR,Revenue,7.56
7/9/2018,2018-07-9,CH,Revenue,114.02
7/9/2018,2018-07-9,RU,Revenue,33.01
7/9/2018,2018-07-9,US,Revenue,10.47
7/9/2018,2018-07-9,AU,Revenue,37.48
7/9/2018,2018-07-9,IL,Revenue,9.50
7/9/2018,2018-07-9,EE,Revenue,6.81
7/9/2018,2018-07-9,BY,Revenue,15.13
7/9/2018,2018-07-9,AR,Revenue,150.14
7/9/2018,2018-07-9,PA,Revenue,9.50
7/9/2018,2018-07-9,OM,Revenue,14.26
7/9/2018,2018-07-9,MY,Deposits,1.00
7/9/2018,2018-07-9,NZ,Deposits,2.00
7/9/2018,2018-07-9,HR,Deposits,1.00
7/9/2018,2018-07-9,CH,Deposits,3.00
